,Lateral_ID (i),Customer_ID (k),Customer Anomaly Status x(i)(k),N(i),Lateral Anomaly Status x(i),Affected Customers s(i),~y(1)(ik),~y(2)(ik),~y(3)(ik),~y(4)(ik),~y(1)(i),~y(2)(i),~y(3)(i),~y(4)(i)
457,21,2,2,18,2,10,0,2,0,3,0,6,11,16
458,21,3,0,18,2,10,0,0,0,0,0,6,11,16
459,21,4,2,18,2,10,0,0,0,2,0,6,11,16
460,21,5,0,18,2,10,0,0,0,0,0,6,11,16
461,21,6,0,18,2,10,0,0,0,0,0,6,11,16
462,21,7,2,18,2,10,0,0,2,2,0,6,11,16
463,21,8,0,18,2,10,0,0,0,0,0,6,11,16
464,21,9,2,18,2,10,0,1,1,0,0,6,11,16
465,21,10,2,18,2,10,0,1,2,3,0,6,11,16
466,21,11,2,18,2,10,0,0,1,0,0,6,11,16
467,21,12,2,18,2,10,0,0,2,3,0,6,11,16
468,21,13,0,18,2,10,0,0,0,0,0,6,11,16
469,21,14,2,18,2,10,0,0,1,1,0,6,11,16
470,21,15,2,18,2,10,0,0,1,0,0,6,11,16
471,21,16,2,18,2,10,0,2,1,2,0,6,11,16
472,21,17,0,18,2,10,0,0,0,0,0,6,11,16
473,21,18,0,18,2,10,0,0,0,0,0,6,11,16
474,22,1,1,1,1,1,0,0,0,0,0,0,0,0
475,23,1,0,37,0,0,0,0,0,0,0,0,0,0
476,23,2,0,37,0,0,0,0,0,0,0,0,0,0
477,23,3,0,37,0,0,0,0,0,0,0,0,0,0
478,23,4,0,37,0,0,0,0,0,0,0,0,0,0
479,23,5,0,37,0,0,0,0,0,0,0,0,0,0
480,23,6,0,37,0,0,0,0,0,0,0,0,0,0
481,23,7,0,37,0,0,0,0,0,0,0,0,0,0
482,23,8,0,37,0,0,0,0,0,0,0,0,0,0
483,23,9,0,37,0,0,0,0,0,0,0,0,0,0
484,23,10,0,37,0,0,0,0,0,0,0,0,0,0
485,23,11,0,37,0,0,0,0,0,0,0,0,0,0
486,23,12,0,37,0,0,0,0,0,0,0,0,0,0
487,23,13,0,37,0,0,0,0,0,0,0,0,0,0
488,23,14,0,37,0,0,0,0,0,0,0,0,0,0
489,23,15,0,37,0,0,0,0,0,0,0,0,0,0
490,23,16,0,37,0,0,0,0,0,0,0,0,0,0
491,23,17,0,37,0,0,0,0,0,0,0,0,0,0
492,23,18,0,37,0,0,0,0,0,0,0,0,0,0
493,23,19,0,37,0,0,0,0,0,0,0,0,0,0
494,23,20,0,37,0,0,0,0,0,0,0,0,0,0
495,23,21,0,37,0,0,0,0,0,0,0,0,0,0
496,23,22,0,37,0,0,0,0,0,0,0,0,0,0
497,23,23,0,37,0,0,0,0,0,0,0,0,0,0
498,23,24,0,37,0,0,0,0,0,0,0,0,0,0
499,23,25,0,37,0,0,0,0,0,0,0,0,0,0
500,23,26,0,37,0,0,0,0,0,0,0,0,0,0
501,23,27,0,37,0,0,0,0,0,0,0,0,0,0
502,23,28,0,37,0,0,0,0,0,0,0,0,0,0
503,23,29,0,37,0,0,0,0,0,0,0,0,0,0
504,23,30,0,37,0,0,0,0,0,0,0,0,0,0
505,23,31,0,37,0,0,0,0,0,0,0,0,0,0
506,23,32,0,37,0,0,0,0,0,0,0,0,0,0
507,23,33,0,37,0,0,0,0,0,0,0,0,0,0
508,23,34,0,37,0,0,0,0,0,0,0,0,0,0
509,23,35,0,37,0,0,0,0,0,0,0,0,0,0
510,23,36,0,37,0,0,0,0,0,0,0,0,0,0
511,23,37,0,37,0,0,0,0,0,0,0,0,0,0
512,26,1,0,6,0,0,0,0,0,0,0,0,0,0
513,26,2,0,6,0,0,0,0,0,0,0,0,0,0
514,26,3,0,6,0,0,0,0,0,0,0,0,0,0
515,26,4,0,6,0,0,0,0,0,0,0,0,0,0
516,26,5,0,6,0,0,0,0,0,0,0,0,0,0
517,26,6,0,6,0,0,0,0,0,0,0,0,0,0
518,27,1,0,9,2,2,0,0,0,0,0,2,0,3
519,27,2,0,9,2,2,0,0,0,0,0,2,0,3
520,27,3,0,9,2,2,0,0,0,0,0,2,0,3
521,27,4,0,9,2,2,0,0,0,0,0,2,0,3
522,27,5,0,9,2,2,0,0,0,0,0,2,0,3
523,27,6,2,9,2,2,0,2,0,1,0,2,0,3
524,27,7,2,9,2,2,0,0,0,2,0,2,0,3
525,27,8,0,9,2,2,0,0,0,0,0,2,0,3
526,27,9,0,9,2,2,0,0,0,0,0,2,0,3
527,28,1,1,7,1,7,0,0,0,1,0,0,1,9
528,28,2,1,7,1,7,0,0,1,2,0,0,1,9
529,28,3,1,7,1,7,0,0,0,2,0,0,1,9
530,28,4,1,7,1,7,0,0,0,1,0,0,1,9
531,28,5,1,7,1,7,0,0,0,1,0,0,1,9
532,28,6,1,7,1,7,0,0,0,2,0,0,1,9
533,28,7,1,7,1,7,0,0,0,0,0,0,1,9
534,29,1,0,8,0,0,0,0,0,0,0,0,0,0
535,29,2,0,8,0,0,0,0,0,0,0,0,0,0
536,29,3,0,8,0,0,0,0,0,0,0,0,0,0
537,29,4,0,8,0,0,0,0,0,0,0,0,0,0
538,29,5,0,8,0,0,0,0,0,0,0,0,0,0
539,29,6,0,8,0,0,0,0,0,0,0,0,0,0
540,29,7,0,8,0,0,0,0,0,0,0,0,0,0
541,29,8,0,8,0,0,0,0,0,0,0,0,0,0
542,30,1,0,21,2,10,0,0,0,0,0,3,8,22
543,30,2,2,21,2,10,0,0,0,3,0,3,8,22
544,30,3,2,21,2,10,0,1,0,4,0,3,8,22
545,30,4,0,21,2,10,0,0,0,0,0,3,8,22
546,30,5,0,21,2,10,0,0,0,0,0,3,8,22
547,30,6,0,21,2,10,0,0,0,0,0,3,8,22
548,30,7,2,21,2,10,0,0,2,0,0,3,8,22
549,30,8,2,21,2,10,0,0,0,1,0,3,8,22
550,30,9,2,21,2,10,0,0,0,5,0,3,8,22
551,30,10,2,21,2,10,0,0,1,1,0,3,8,22
552,30,11,0,21,2,10,0,0,0,0,0,3,8,22
553,30,12,2,21,2,10,0,1,0,3,0,3,8,22
554,30,13,0,21,2,10,0,0,0,0,0,3,8,22
555,30,14,0,21,2,10,0,0,0,0,0,3,8,22
556,30,15,0,21,2,10,0,0,0,0,0,3,8,22
557,30,16,0,21,2,10,0,0,0,0,0,3,8,22
558,30,17,2,21,2,10,0,1,2,1,0,3,8,22
559,30,18,2,21,2,10,0,0,2,3,0,3,8,22
560,30,19,2,21,2,10,0,0,1,1,0,3,8,22
561,30,20,0,21,2,10,0,0,0,0,0,3,8,22
562,30,21,0,21,2,10,0,0,0,0,0,3,8,22
563,31,1,0,48,0,0,0,0,0,0,0,0,0,0
564,31,2,0,48,0,0,0,0,0,0,0,0,0,0
565,31,3,0,48,0,0,0,0,0,0,0,0,0,0
566,31,4,0,48,0,0,0,0,0,0,0,0,0,0
567,31,5,0,48,0,0,0,0,0,0,0,0,0,0
568,31,6,0,48,0,0,0,0,0,0,0,0,0,0
569,31,7,0,48,0,0,0,0,0,0,0,0,0,0
570,31,8,0,48,0,0,0,0,0,0,0,0,0,0
571,31,9,0,48,0,0,0,0,0,0,0,0,0,0
572,31,10,0,48,0,0,0,0,0,0,0,0,0,0
573,31,11,0,48,0,0,0,0,0,0,0,0,0,0
574,31,12,0,48,0,0,0,0,0,0,0,0,0,0
575,31,13,0,48,0,0,0,0,0,0,0,0,0,0
576,31,14,0,48,0,0,0,0,0,0,0,0,0,0
577,31,15,0,48,0,0,0,0,0,0,0,0,0,0
578,31,16,0,48,0,0,0,0,0,0,0,0,0,0
579,31,17,0,48,0,0,0,0,0,0,0,0,0,0
580,31,18,0,48,0,0,0,0,0,0,0,0,0,0
581,31,19,0,48,0,0,0,0,0,0,0,0,0,0
582,31,20,0,48,0,0,0,0,0,0,0,0,0,0
583,31,21,0,48,0,0,0,0,0,0,0,0,0,0
584,31,22,0,48,0,0,0,0,0,0,0,0,0,0
585,31,23,0,48,0,0,0,0,0,0,0,0,0,0
586,31,24,0,48,0,0,0,0,0,0,0,0,0,0
587,31,25,0,48,0,0,0,0,0,0,0,0,0,0
588,31,26,0,48,0,0,0,0,0,0,0,0,0,0
589,31,27,0,48,0,0,0,0,0,0,0,0,0,0
590,31,28,0,48,0,0,0,0,0,0,0,0,0,0
591,31,29,0,48,0,0,0,0,0,0,0,0,0,0
592,31,30,0,48,0,0,0,0,0,0,0,0,0,0
593,31,31,0,48,0,0,0,0,0,0,0,0,0,0
594,31,32,0,48,0,0,0,0,0,0,0,0,0,0
595,31,33,0,48,0,0,0,0,0,0,0,0,0,0
596,31,34,0,48,0,0,0,0,0,0,0,0,0,0
597,31,35,0,48,0,0,0,0,0,0,0,0,0,0
598,31,36,0,48,0,0,0,0,0,0,0,0,0,0
599,31,37,0,48,0,0,0,0,0,0,0,0,0,0
600,31,38,0,48,0,0,0,0,0,0,0,0,0,0
601,31,39,0,48,0,0,0,0,0,0,0,0,0,0
602,31,40,0,48,0,0,0,0,0,0,0,0,0,0
603,31,41,0,48,0,0,0,0,0,0,0,0,0,0
604,31,42,0,48,0,0,0,0,0,0,0,0,0,0
605,31,43,0,48,0,0,0,0,0,0,0,0,0,0
606,31,44,0,48,0,0,0,0,0,0,0,0,0,0
607,31,45,0,48,0,0,0,0,0,0,0,0,0,0
608,31,46,0,48,0,0,0,0,0,0,0,0,0,0
609,31,47,0,48,0,0,0,0,0,0,0,0,0,0
610,31,48,0,48,0,0,0,0,0,0,0,0,0,0
611,32,1,2,45,2,35,0,0,0,0,0,14,42,51
612,32,2,2,45,2,35,0,2,1,4,0,14,42,51
613,32,3,2,45,2,35,0,0,1,1,0,14,42,51
614,32,4,0,45,2,35,0,0,0,0,0,14,42,51
615,32,5,2,45,2,35,0,1,0,0,0,14,42,51
616,32,6,2,45,2,35,0,0,0,1,0,14,42,51
617,32,7,2,45,2,35,0,0,2,0,0,14,42,51
618,32,8,2,45,2,35,0,1,0,5,0,14,42,51
619,32,9,0,45,2,35,0,0,0,0,0,14,42,51
620,32,10,2,45,2,35,0,0,1,3,0,14,42,51
621,32,11,2,45,2,35,0,0,0,3,0,14,42,51
622,32,12,2,45,2,35,0,0,0,3,0,14,42,51
623,32,13,0,45,2,35,0,0,0,0,0,14,42,51
624,32,14,2,45,2,35,0,1,1,0,0,14,42,51
625,32,15,0,45,2,35,0,0,0,0,0,14,42,51
626,32,16,2,45,2,35,0,0,1,0,0,14,42,51
627,32,17,0,45,2,35,0,0,0,0,0,14,42,51
628,32,18,2,45,2,35,0,1,0,1,0,14,42,51
629,32,19,2,45,2,35,0,1,4,1,0,14,42,51
630,32,20,2,45,2,35,0,0,1,1,0,14,42,51
631,32,21,2,45,2,35,0,0,3,3,0,14,42,51
632,32,22,2,45,2,35,0,2,2,2,0,14,42,51
633,32,23,2,45,2,35,0,1,0,1,0,14,42,51
634,32,24,2,45,2,35,0,1,1,0,0,14,42,51
635,32,25,2,45,2,35,0,1,2,1,0,14,42,51
636,32,26,2,45,2,35,0,0,2,1,0,14,42,51
637,32,27,0,45,2,35,0,0,0,0,0,14,42,51
638,32,28,0,45,2,35,0,0,0,0,0,14,42,51
639,32,29,2,45,2,35,0,0,1,2,0,14,42,51
640,32,30,0,45,2,35,0,0,0,0,0,14,42,51
641,32,31,2,45,2,35,0,0,0,2,0,14,42,51
642,32,32,2,45,2,35,0,0,1,2,0,14,42,51
643,32,33,2,45,2,35,0,0,2,0,0,14,42,51
644,32,34,2,45,2,35,0,0,0,3,0,14,42,51
645,32,35,0,45,2,35,0,0,0,0,0,14,42,51
646,32,36,2,45,2,35,0,0,0,2,0,14,42,51
647,32,37,2,45,2,35,0,0,1,1,0,14,42,51
648,32,38,2,45,2,35,0,0,3,2,0,14,42,51
649,32,39,0,45,2,35,0,0,0,0,0,14,42,51
650,32,40,2,45,2,35,0,0,2,1,0,14,42,51
651,32,41,2,45,2,35,0,0,3,1,0,14,42,51
652,32,42,2,45,2,35,0,1,1,2,0,14,42,51
653,32,43,2,45,2,35,0,0,3,2,0,14,42,51
654,32,44,2,45,2,35,0,1,2,0,0,14,42,51
655,32,45,2,45,2,35,0,0,1,0,0,14,42,51
656,33,1,0,50,0,0,0,0,0,0,0,0,0,0
657,33,2,0,50,0,0,0,0,0,0,0,0,0,0
658,33,3,0,50,0,0,0,0,0,0,0,0,0,0
659,33,4,0,50,0,0,0,0,0,0,0,0,0,0
660,33,5,0,50,0,0,0,0,0,0,0,0,0,0
661,33,6,0,50,0,0,0,0,0,0,0,0,0,0
662,33,7,0,50,0,0,0,0,0,0,0,0,0,0
663,33,8,0,50,0,0,0,0,0,0,0,0,0,0
664,33,9,0,50,0,0,0,0,0,0,0,0,0,0
665,33,10,0,50,0,0,0,0,0,0,0,0,0,0
666,33,11,0,50,0,0,0,0,0,0,0,0,0,0
667,33,12,0,50,0,0,0,0,0,0,0,0,0,0
668,33,13,0,50,0,0,0,0,0,0,0,0,0,0
669,33,14,0,50,0,0,0,0,0,0,0,0,0,0
670,33,15,0,50,0,0,0,0,0,0,0,0,0,0
671,33,16,0,50,0,0,0,0,0,0,0,0,0,0
672,33,17,0,50,0,0,0,0,0,0,0,0,0,0
673,33,18,0,50,0,0,0,0,0,0,0,0,0,0
674,33,19,0,50,0,0,0,0,0,0,0,0,0,0
675,33,20,0,50,0,0,0,0,0,0,0,0,0,0
676,33,21,0,50,0,0,0,0,0,0,0,0,0,0
677,33,22,0,50,0,0,0,0,0,0,0,0,0,0
678,33,23,0,50,0,0,0,0,0,0,0,0,0,0
679,33,24,0,50,0,0,0,0,0,0,0,0,0,0
680,33,25,0,50,0,0,0,0,0,0,0,0,0,0
681,33,26,0,50,0,0,0,0,0,0,0,0,0,0
682,33,27,0,50,0,0,0,0,0,0,0,0,0,0
683,33,28,0,50,0,0,0,0,0,0,0,0,0,0
684,33,29,0,50,0,0,0,0,0,0,0,0,0,0
685,33,30,0,50,0,0,0,0,0,0,0,0,0,0
686,33,31,0,50,0,0,0,0,0,0,0,0,0,0
687,33,32,0,50,0,0,0,0,0,0,0,0,0,0
688,33,33,0,50,0,0,0,0,0,0,0,0,0,0
689,33,34,0,50,0,0,0,0,0,0,0,0,0,0
690,33,35,0,50,0,0,0,0,0,0,0,0,0,0
691,33,36,0,50,0,0,0,0,0,0,0,0,0,0
692,33,37,0,50,0,0,0,0,0,0,0,0,0,0
693,33,38,0,50,0,0,0,0,0,0,0,0,0,0
694,33,39,0,50,0,0,0,0,0,0,0,0,0,0
695,33,40,0,50,0,0,0,0,0,0,0,0,0,0
696,33,41,0,50,0,0,0,0,0,0,0,0,0,0
697,33,42,0,50,0,0,0,0,0,0,0,0,0,0
698,33,43,0,50,0,0,0,0,0,0,0,0,0,0
699,33,44,0,50,0,0,0,0,0,0,0,0,0,0
700,33,45,0,50,0,0,0,0,0,0,0,0,0,0
701,33,46,0,50,0,0,0,0,0,0,0,0,0,0
702,33,47,0,50,0,0,0,0,0,0,0,0,0,0
703,33,48,0,50,0,0,0,0,0,0,0,0,0,0
704,33,49,0,50,0,0,0,0,0,0,0,0,0,0
705,33,50,0,50,0,0,0,0,0,0,0,0,0,0
706,34,1,0,6,0,0,0,0,0,0,0,0,0,0
707,34,2,0,6,0,0,0,0,0,0,0,0,0,0
708,34,3,0,6,0,0,0,0,0,0,0,0,0,0
709,34,4,0,6,0,0,0,0,0,0,0,0,0,0
710,34,5,0,6,0,0,0,0,0,0,0,0,0,0
711,34,6,0,6,0,0,0,0,0,0,0,0,0,0
712,35,1,0,9,0,0,0,0,0,0,0,0,0,0
713,35,2,0,9,0,0,0,0,0,0,0,0,0,0
714,35,3,0,9,0,0,0,0,0,0,0,0,0,0
715,35,4,0,9,0,0,0,0,0,0,0,0,0,0
716,35,5,0,9,0,0,0,0,0,0,0,0,0,0
717,35,6,0,9,0,0,0,0,0,0,0,0,0,0
718,35,7,0,9,0,0,0,0,0,0,0,0,0,0
719,35,8,0,9,0,0,0,0,0,0,0,0,0,0
720,35,9,0,9,0,0,0,0,0,0,0,0,0,0
721,36,1,2,47,2,41,0,0,0,0,0,18,58,0
722,36,2,0,47,2,41,0,0,0,0,0,18,58,0
723,36,3,2,47,2,41,0,1,0,0,0,18,58,0
724,36,4,2,47,2,41,0,0,2,0,0,18,58,0
725,36,5,2,47,2,41,0,0,0,0,0,18,58,0
726,36,6,0,47,2,41,0,0,0,0,0,18,58,0
727,36,7,2,47,2,41,0,1,3,0,0,18,58,0
728,36,8,2,47,2,41,0,2,3,0,0,18,58,0
729,36,9,2,47,2,41,0,0,1,0,0,18,58,0
730,36,10,2,47,2,41,0,2,0,0,0,18,58,0
731,36,11,2,47,2,41,0,0,1,0,0,18,58,0
732,36,12,0,47,2,41,0,0,0,0,0,18,58,0
733,36,13,2,47,2,41,0,2,0,0,0,18,58,0
734,36,14,0,47,2,41,0,0,0,0,0,18,58,0
735,36,15,2,47,2,41,0,2,0,0,0,18,58,0
736,36,16,2,47,2,41,0,1,0,0,0,18,58,0
737,36,17,2,47,2,41,0,1,2,0,0,18,58,0
738,36,18,2,47,2,41,0,0,5,0,0,18,58,0
739,36,19,2,47,2,41,0,0,1,0,0,18,58,0
740,36,20,0,47,2,41,0,0,0,0,0,18,58,0
741,36,21,2,47,2,41,0,0,2,0,0,18,58,0
742,36,22,2,47,2,41,0,0,4,0,0,18,58,0
743,36,23,2,47,2,41,0,0,1,0,0,18,58,0
744,36,24,2,47,2,41,0,0,2,0,0,18,58,0
745,36,25,2,47,2,41,0,1,1,0,0,18,58,0
746,36,26,2,47,2,41,0,0,3,0,0,18,58,0
747,36,27,2,47,2,41,0,0,1,0,0,18,58,0
748,36,28,2,47,2,41,0,0,4,0,0,18,58,0
749,36,29,2,47,2,41,0,1,2,0,0,18,58,0
750,36,30,2,47,2,41,0,0,0,0,0,18,58,0
751,36,31,2,47,2,41,0,0,1,0,0,18,58,0
752,36,32,2,47,2,41,0,0,2,0,0,18,58,0
753,36,33,2,47,2,41,0,1,1,0,0,18,58,0
754,36,34,2,47,2,41,0,0,2,0,0,18,58,0
755,36,35,2,47,2,41,0,0,0,0,0,18,58,0
756,36,36,2,47,2,41,0,0,1,0,0,18,58,0
757,36,37,2,47,2,41,0,0,2,0,0,18,58,0
758,36,38,2,47,2,41,0,1,1,0,0,18,58,0
759,36,39,2,47,2,41,0,0,3,0,0,18,58,0
760,36,40,0,47,2,41,0,0,0,0,0,18,58,0
761,36,41,2,47,2,41,0,1,0,0,0,18,58,0
762,36,42,2,47,2,41,0,0,0,0,0,18,58,0
763,36,43,2,47,2,41,0,0,0,0,0,18,58,0
764,36,44,2,47,2,41,0,0,1,0,0,18,58,0
765,36,45,2,47,2,41,0,0,2,0,0,18,58,0
766,36,46,2,47,2,41,0,0,1,0,0,18,58,0
767,36,47,2,47,2,41,0,1,3,0,0,18,58,0
768,37,1,0,27,0,0,0,0,0,0,0,0,0,0
769,37,2,0,27,0,0,0,0,0,0,0,0,0,0
770,37,3,0,27,0,0,0,0,0,0,0,0,0,0
771,37,4,0,27,0,0,0,0,0,0,0,0,0,0
772,37,5,0,27,0,0,0,0,0,0,0,0,0,0
773,37,6,0,27,0,0,0,0,0,0,0,0,0,0
774,37,7,0,27,0,0,0,0,0,0,0,0,0,0
775,37,8,0,27,0,0,0,0,0,0,0,0,0,0
776,37,9,0,27,0,0,0,0,0,0,0,0,0,0
777,37,10,0,27,0,0,0,0,0,0,0,0,0,0
778,37,11,0,27,0,0,0,0,0,0,0,0,0,0
779,37,12,0,27,0,0,0,0,0,0,0,0,0,0
780,37,13,0,27,0,0,0,0,0,0,0,0,0,0
781,37,14,0,27,0,0,0,0,0,0,0,0,0,0
782,37,15,0,27,0,0,0,0,0,0,0,0,0,0
783,37,16,0,27,0,0,0,0,0,0,0,0,0,0
784,37,17,0,27,0,0,0,0,0,0,0,0,0,0
785,37,18,0,27,0,0,0,0,0,0,0,0,0,0
786,37,19,0,27,0,0,0,0,0,0,0,0,0,0
787,37,20,0,27,0,0,0,0,0,0,0,0,0,0
788,37,21,0,27,0,0,0,0,0,0,0,0,0,0
789,37,22,0,27,0,0,0,0,0,0,0,0,0,0
790,37,23,0,27,0,0,0,0,0,0,0,0,0,0
791,37,24,0,27,0,0,0,0,0,0,0,0,0,0
792,37,25,0,27,0,0,0,0,0,0,0,0,0,0
793,37,26,0,27,0,0,0,0,0,0,0,0,0,0
794,37,27,0,27,0,0,0,0,0,0,0,0,0,0
795,38,1,0,38,2,27,0,0,0,0,0,14,53,49
796,38,2,2,38,2,27,0,0,2,0,0,14,53,49
797,38,3,2,38,2,27,0,2,1,2,0,14,53,49
798,38,4,2,38,2,27,0,0,2,3,0,14,53,49
799,38,5,2,38,2,27,0,1,1,2,0,14,53,49
800,38,6,2,38,2,27,0,0,5,2,0,14,53,49
801,38,7,2,38,2,27,0,0,1,1,0,14,53,49
802,38,8,2,38,2,27,0,2,3,1,0,14,53,49
803,38,9,2,38,2,27,0,0,2,2,0,14,53,49
804,38,10,0,38,2,27,0,0,0,0,0,14,53,49
805,38,11,2,38,2,27,0,0,1,2,0,14,53,49
806,38,12,2,38,2,27,0,0,0,3,0,14,53,49
807,38,13,2,38,2,27,0,2,2,2,0,14,53,49
808,38,14,0,38,2,27,0,0,0,0,0,14,53,49
809,38,15,2,38,2,27,0,1,2,1,0,14,53,49
810,38,16,0,38,2,27,0,0,0,0,0,14,53,49
811,38,17,0,38,2,27,0,0,0,0,0,14,53,49
812,38,18,2,38,2,27,0,1,4,3,0,14,53,49
813,38,19,0,38,2,27,0,0,0,0,0,14,53,49
814,38,20,2,38,2,27,0,0,0,3,0,14,53,49
815,38,21,2,38,2,27,0,0,1,2,0,14,53,49
816,38,22,0,38,2,27,0,0,0,0,0,14,53,49
817,38,23,2,38,2,27,0,2,4,0,0,14,53,49
818,38,24,2,38,2,27,0,1,4,3,0,14,53,49
819,38,25,2,38,2,27,0,0,0,2,0,14,53,49
820,38,26,0,38,2,27,0,0,0,0,0,14,53,49
821,38,27,2,38,2,27,0,0,5,1,0,14,53,49
822,38,28,2,38,2,27,0,1,2,3,0,14,53,49
823,38,29,0,38,2,27,0,0,0,0,0,14,53,49
824,38,30,2,38,2,27,0,0,1,1,0,14,53,49
825,38,31,0,38,2,27,0,0,0,0,0,14,53,49
826,38,32,2,38,2,27,0,0,0,2,0,14,53,49
827,38,33,2,38,2,27,0,1,0,0,0,14,53,49
828,38,34,0,38,2,27,0,0,0,0,0,14,53,49
829,38,35,2,38,2,27,0,0,2,1,0,14,53,49
830,38,36,2,38,2,27,0,0,2,3,0,14,53,49
831,38,37,2,38,2,27,0,0,1,2,0,14,53,49
832,38,38,2,38,2,27,0,0,5,2,0,14,53,49
833,39,1,2,1,2,1,0,1,1,1,0,1,1,1
834,40,1,0,41,1,29,0,0,0,0,0,0,0,18
835,40,2,0,41,1,29,0,0,0,0,0,0,0,18
836,40,3,0,41,1,29,0,0,0,0,0,0,0,18
837,40,4,1,41,1,29,0,0,0,2,0,0,0,18
838,40,5,1,41,1,29,0,0,0,0,0,0,0,18
839,40,6,0,41,1,29,0,0,0,0,0,0,0,18
840,40,7,1,41,1,29,0,0,0,1,0,0,0,18
841,40,8,1,41,1,29,0,0,0,1,0,0,0,18
842,40,9,0,41,1,29,0,0,0,0,0,0,0,18
843,40,10,1,41,1,29,0,0,0,1,0,0,0,18
844,40,11,1,41,1,29,0,0,0,1,0,0,0,18
845,40,12,1,41,1,29,0,0,0,0,0,0,0,18
846,40,13,1,41,1,29,0,0,0,0,0,0,0,18
847,40,14,1,41,1,29,0,0,0,0,0,0,0,18
848,40,15,0,41,1,29,0,0,0,0,0,0,0,18
849,40,16,1,41,1,29,0,0,0,1,0,0,0,18
850,40,17,1,41,1,29,0,0,0,1,0,0,0,18
851,40,18,1,41,1,29,0,0,0,0,0,0,0,18
852,40,19,1,41,1,29,0,0,0,0,0,0,0,18
853,40,20,1,41,1,29,0,0,0,0,0,0,0,18
854,40,21,0,41,1,29,0,0,0,0,0,0,0,18
855,40,22,1,41,1,29,0,0,0,1,0,0,0,18
856,40,23,1,41,1,29,0,0,0,0,0,0,0,18
857,40,24,0,41,1,29,0,0,0,0,0,0,0,18
858,40,25,0,41,1,29,0,0,0,0,0,0,0,18
859,40,26,1,41,1,29,0,0,0,0,0,0,0,18
860,40,27,1,41,1,29,0,0,0,0,0,0,0,18
861,40,28,0,41,1,29,0,0,0,0,0,0,0,18
862,40,29,1,41,1,29,0,0,0,0,0,0,0,18
863,40,30,0,41,1,29,0,0,0,0,0,0,0,18
864,40,31,1,41,1,29,0,0,0,1,0,0,0,18
865,40,32,1,41,1,29,0,0,0,3,0,0,0,18
866,40,33,1,41,1,29,0,0,0,1,0,0,0,18
867,40,34,1,41,1,29,0,0,0,1,0,0,0,18
868,40,35,1,41,1,29,0,0,0,0,0,0,0,18
869,40,36,0,41,1,29,0,0,0,0,0,0,0,18
870,40,37,1,41,1,29,0,0,0,1,0,0,0,18
871,40,38,1,41,1,29,0,0,0,1,0,0,0,18
872,40,39,1,41,1,29,0,0,0,0,0,0,0,18
873,40,40,1,41,1,29,0,0,0,0,0,0,0,18
874,40,41,1,41,1,29,0,0,0,1,0,0,0,18
875,41,1,0,50,2,10,0,0,0,0,0,0,13,14
876,41,2,0,50,2,10,0,0,0,0,0,0,13,14
877,41,3,0,50,2,10,0,0,0,0,0,0,13,14
878,41,4,0,50,2,10,0,0,0,0,0,0,13,14
879,41,5,0,50,2,10,0,0,0,0,0,0,13,14
880,41,6,2,50,2,10,0,0,0,1,0,0,13,14
881,41,7,0,50,2,10,0,0,0,0,0,0,13,14
882,41,8,0,50,2,10,0,0,0,0,0,0,13,14
883,41,9,2,50,2,10,0,0,0,3,0,0,13,14
884,41,10,0,50,2,10,0,0,0,0,0,0,13,14
885,41,11,2,50,2,10,0,0,2,2,0,0,13,14
886,41,12,0,50,2,10,0,0,0,0,0,0,13,14
887,41,13,0,50,2,10,0,0,0,0,0,0,13,14
888,41,14,2,50,2,10,0,0,0,1,0,0,13,14
889,41,15,0,50,2,10,0,0,0,0,0,0,13,14
890,41,16,2,50,2,10,0,0,0,1,0,0,13,14
891,41,17,2,50,2,10,0,0,1,4,0,0,13,14
892,41,18,0,50,2,10,0,0,0,0,0,0,13,14
893,41,19,0,50,2,10,0,0,0,0,0,0,13,14
894,41,20,0,50,2,10,0,0,0,0,0,0,13,14
895,41,21,0,50,2,10,0,0,0,0,0,0,13,14
896,41,22,0,50,2,10,0,0,0,0,0,0,13,14
897,41,23,0,50,2,10,0,0,0,0,0,0,13,14
898,41,24,0,50,2,10,0,0,0,0,0,0,13,14
899,41,25,2,50,2,10,0,0,3,2,0,0,13,14
900,41,26,0,50,2,10,0,0,0,0,0,0,13,14
901,41,27,0,50,2,10,0,0,0,0,0,0,13,14
902,41,28,0,50,2,10,0,0,0,0,0,0,13,14
903,41,29,0,50,2,10,0,0,0,0,0,0,13,14
904,41,30,0,50,2,10,0,0,0,0,0,0,13,14
905,41,31,0,50,2,10,0,0,0,0,0,0,13,14
906,41,32,0,50,2,10,0,0,0,0,0,0,13,14
907,41,33,2,50,2,10,0,0,2,0,0,0,13,14
908,41,34,0,50,2,10,0,0,0,0,0,0,13,14
909,41,35,0,50,2,10,0,0,0,0,0,0,13,14
910,41,36,0,50,2,10,0,0,0,0,0,0,13,14
911,41,37,2,50,2,10,0,0,1,0,0,0,13,14
912,41,38,0,50,2,10,0,0,0,0,0,0,13,14
913,41,39,0,50,2,10,0,0,0,0,0,0,13,14
914,41,40,0,50,2,10,0,0,0,0,0,0,13,14
915,41,41,0,50,2,10,0,0,0,0,0,0,13,14
916,41,42,0,50,2,10,0,0,0,0,0,0,13,14
917,41,43,0,50,2,10,0,0,0,0,0,0,13,14
918,41,44,2,50,2,10,0,0,4,0,0,0,13,14
